ID,PERID,uno,sero,tot,alt_out,Lin,Min,Hin,gend,gend1,nchlt11,Esc,Ho,Soc,AR,Eo
1678,15496,1,0,1080,721,1,0,0,2,0,2,0,359,0,0,0
236,2076,1,0,1080,822,1,0,0,2,0,0,0,258,0,0,0
1707,15758,1,0,1080,703,0,1,0,1,1,0,11,0,366,0,0
1846,17116,1,0,1080,770,0,0,1,2,0,0,0,310,0,0,0
1091,10719,1,0,1080,902,0,1,0,1,1,0,0,0,178,0,0
944,9198,1,0,1080,485,1,0,0,1,1,1,0,0,595,0,0
955,9310,1,0,1080,1077,1,0,0,2,0,0,3,0,0,0,0
1534,14445,1,0,1080,905,0,1,0,2,0,0,0,175,0,0,0
1804,16666,1,0,1080,804,0,1,0,2,0,0,0,276,0,0,0
1257,12068,1,0,1080,1047,1,0,0,2,0,1,33,0,0,0,0
252,2280,1,0,1080,855,1,0,0,2,0,1,31,0,0,20,174
1667,15407,1,0,1080,1079,0,0,1,2,0,0,1,0,0,0,0
674,6544,1,0,1080,974,0,0,1,1,1,0,0,97,0,9,0
1785,16465,1,0,1080,1075,1,0,0,2,0,2,0,0,5,0,0
1421,13491,1,0,1080,900,0,1,0,2,0,1,0,180,0,0,0
902,8799,1,0,1080,732,0,0,1,1,1,0,0,0,116,0,232
146,1258,1,0,1080,684,0,1,0,1,1,0,0,94,302,0,0
1223,11745,1,0,1080,1014,1,0,0,2,0,1,0,66,0,0,0
791,7541,1,0,1080,1063,0,1,0,2,0,1,0,0,0,17,0
1526,14362,1,0,1080,692,1,0,0,2,0,1,0,0,0,0,388
1980,18321,1,0,1080,757,0,1,0,2,0,0,14,0,309,0,0
292,2686,1,0,1080,846,1,0,0,2,0,3,0,234,0,0,0
392,3797,1,0,1080,741,0,1,0,2,0,0,0,339,0,0,0
641,6135,1,0,1080,925,0,1,0,1,1,0,0,155,0,0,0
1860,17319,1,0,1080,959,1,0,0,2,0,0,49,0,0,0,72
393,3849,1,0,1080,564,0,1,0,1,1,0,0,516,0,0,0
961,9414,1,0,1080,748,0,0,1,2,0,2,0,332,0,0,0
1723,15931,1,0,1080,888,0,1,0,2,0,0,0,192,0,0,0
1414,13404,1,0,1080,856,0,0,1,2,0,1,0,224,0,0,0
1633,15202,1,0,1080,495,0,1,0,2,0,0,0,585,0,0,0
1827,16925,1,0,1080,1078,0,1,0,2,0,3,2,0,0,0,0
922,8946,1,0,1080,1076,1,0,0,1,1,0,0,0,0,0,4
975,9557,1,0,1080,1078,0,1,0,1,1,0,0,0,0,0,2
1845,17115,1,0,1080,1075,0,0,1,1,1,0,0,0,0,5,0
340,3261,1,0,1080,897,0,0,1,2,0,0,0,146,0,37,0
983,9609,1,0,1080,793,0,0,1,2,0,0,0,287,0,0,0
129,1130,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
1596,14916,1,0,1080,671,0,1,0,2,0,0,0,409,0,0,0
1523,14353,1,0,1080,1055,1,0,0,1,1,0,0,25,0,0,0
394,3852,1,0,1080,790,0,0,1,2,0,0,0,290,0,0,0
1253,12028,1,0,1080,774,0,0,1,2,0,0,0,304,0,2,0
1490,14119,1,0,1080,844,1,0,0,2,0,2,0,0,236,0,0
1081,10618,1,0,1080,753,0,0,1,2,0,2,0,327,0,0,0
525,5113,1,0,1080,1060,0,1,0,2,0,0,0,0,0,0,20
794,7562,1,0,1080,923,1,0,0,2,0,1,0,149,0,0,8
1033,10123,1,0,1080,744,0,1,0,1,1,0,0,295,0,41,0
829,7900,1,0,1080,1079,1,0,0,2,0,0,0,0,1,0,0
1312,12483,1,0,1080,874,1,0,0,2,0,0,6,182,0,18,0
1767,16325,1,0,1080,1079,1,0,0,2,0,1,1,0,0,0,0
86,758,1,0,1080,1057,1,0,0,1,1,0,0,23,0,0,0
428,4194,1,0,1080,716,1,0,0,1,1,0,0,115,184,65,0
520,5055,1,0,1080,875,1,0,0,1,1,0,0,0,201,4,0
1656,15324,1,0,1080,637,1,0,0,2,0,0,9,268,65,0,101
1512,14288,1,0,1080,1008,1,0,0,1,1,1,32,17,23,0,0
1837,16997,1,0,1080,1077,0,1,0,2,0,1,0,0,0,3,0
57,501,1,0,1080,892,0,0,1,2,0,0,0,0,0,0,188
1559,14627,1,0,1080,1079,0,1,0,2,0,0,1,0,0,0,0
1734,15997,1,0,1080,868,0,1,0,1,1,0,64,49,0,0,99
629,5913,1,0,1080,214,1,0,0,1,1,0,0,0,866,0,0
7,82,1,0,1080,1075,0,0,1,2,0,0,0,0,0,0,5
1463,13869,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
1851,17161,1,0,1080,1078,1,0,0,1,1,1,0,0,0,0,2
582,5514,1,0,1080,850,1,0,0,2,0,0,32,0,198,0,0
1546,14505,1,0,1080,541,1,0,0,1,1,0,0,0,539,0,0
707,6839,1,0,1080,999,1,0,0,2,0,0,0,0,0,0,81
300,2825,1,0,1080,468,0,1,0,2,0,3,0,0,612,0,0
1143,11122,1,0,1080,562,0,1,0,2,0,2,0,518,0,0,0
1551,14564,1,0,1080,1077,1,0,0,1,1,2,0,0,0,0,3
1240,11905,1,0,1080,585,1,0,0,2,0,0,0,0,142,0,353
1819,16870,1,0,1080,894,1,0,0,2,0,0,0,0,186,0,0
414,4048,1,0,1080,1048,0,0,1,1,1,0,5,13,14,0,0
137,1167,1,0,1080,1073,0,1,0,2,0,0,0,7,0,0,0
879,8524,1,0,1080,1078,1,0,0,2,0,1,0,0,2,0,0
1164,11258,1,0,1080,906,1,0,0,2,0,1,9,161,0,0,4
759,7284,1,0,1080,1075,0,1,0,1,1,1,0,5,0,0,0
1968,18248,1,0,1080,243,1,0,0,2,0,1,0,828,0,0,9
1001,9802,1,0,1080,1075,1,0,0,1,1,0,0,0,5,0,0
921,8944,1,0,1080,1017,1,0,0,2,0,0,0,63,0,0,0
504,4929,1,0,1080,1021,1,0,0,1,1,0,19,40,0,0,0
686,6675,1,0,1080,1066,1,0,0,1,1,0,0,14,0,0,0
234,2049,1,0,1080,801,0,0,1,2,0,0,9,270,0,0,0
1018,9912,1,0,1080,219,0,0,1,2,0,2,0,861,0,0,0
470,4596,1,0,1080,883,1,0,0,1,1,0,0,0,197,0,0
1236,11874,1,0,1080,630,0,1,0,2,0,0,0,447,0,0,3
1901,17663,1,0,1080,1045,1,0,0,2,0,3,0,35,0,0,0
90,787,1,0,1080,327,0,1,0,1,1,0,0,0,753,0,0
590,5574,1,0,1080,967,0,0,1,1,1,0,0,0,0,0,113
827,7887,1,0,1080,1076,1,0,0,2,0,1,0,0,0,0,4
1468,13917,1,0,1080,235,0,1,0,2,0,1,0,845,0,0,0
1093,10721,1,0,1080,553,1,0,0,2,0,0,0,527,0,0,0
1465,13886,1,0,1080,1077,0,0,1,2,0,0,3,0,0,0,0
1482,14051,1,0,1080,838,0,1,0,2,0,1,44,198,0,0,0
1613,15034,1,0,1080,924,0,0,1,1,1,0,0,156,0,0,0
1619,15067,1,0,1080,1078,1,0,0,2,0,0,0,0,2,0,0
99,834,1,0,1080,1076,1,0,0,2,0,0,0,0,0,0,4
1763,16282,1,0,1080,856,1,0,0,2,0,3,0,224,0,0,0
284,2633,1,0,1080,629,0,1,0,2,0,3,0,451,0,0,0
1882,17506,1,0,1080,803,1,0,0,1,1,2,0,0,277,0,0
969,9516,1,0,1080,821,0,0,1,2,0,2,37,222,0,0,0
426,4165,1,0,1080,678,1,0,0,1,1,0,0,0,402,0,0
1186,11415,1,0,1080,866,1,0,0,2,0,0,0,214,0,0,0
1529,14405,1,0,1080,1030,0,1,0,2,0,0,0,50,0,0,0
247,2217,1,0,1080,1076,1,0,0,1,1,0,0,0,4,0,0
550,5364,1,0,1080,1054,1,0,0,2,0,0,0,0,26,0,0
1308,12461,1,0,1080,424,1,0,0,2,0,0,0,537,119,0,0
459,4510,1,0,1080,1077,0,1,0,2,0,0,0,0,0,0,3
947,9214,1,0,1080,1078,1,0,0,1,1,0,0,0,0,0,2
1208,11593,1,0,1080,418,1,0,0,2,0,1,0,662,0,0,0
192,1601,1,0,1080,781,0,1,0,1,1,0,30,269,0,0,0
160,1428,1,0,1080,493,0,1,0,2,0,0,0,0,587,0,0
731,7021,1,0,1080,1076,1,0,0,2,0,1,4,0,0,0,0
1668,15415,1,0,1080,324,1,0,0,2,0,1,0,756,0,0,0
850,8114,1,0,1080,594,0,1,0,1,1,0,0,0,0,0,486
407,3962,1,0,1080,1075,0,0,1,2,0,0,0,0,5,0,0
1746,16121,1,0,1080,671,0,0,1,2,0,0,0,409,0,0,0
668,6500,1,0,1080,583,1,0,0,1,1,0,0,439,0,0,58
1022,9971,1,0,1080,1074,0,1,0,1,1,0,0,0,0,6,0
384,3690,1,0,1080,117,0,1,0,2,0,0,21,0,918,24,0
1869,17374,1,0,1080,949,0,0,1,2,0,0,56,75,0,0,0
712,6853,1,0,1080,920,1,0,0,2,0,0,0,121,37,2,0
1530,14406,1,0,1080,974,0,1,0,1,1,0,6,0,37,0,63
844,8056,1,0,1080,623,0,0,1,2,0,2,0,457,0,0,0
1079,10601,1,0,1080,1075,0,0,1,2,0,0,0,0,0,0,5
1192,11463,1,0,1080,712,0,0,1,2,0,0,0,294,0,0,74
66,624,1,0,1080,590,0,0,1,2,0,0,0,490,0,0,0
503,4921,1,0,1080,1076,1,0,0,2,0,0,0,4,0,0,0
925,9021,1,0,1080,1075,0,1,0,2,0,0,0,0,0,0,5
895,8730,1,0,1080,1078,1,0,0,2,0,2,2,0,0,0,0
1589,14871,1,0,1080,1049,0,0,1,2,0,0,0,31,0,0,0
1486,14065,1,0,1080,783,0,0,1,2,0,0,0,297,0,0,0
549,5351,1,0,1080,1006,1,0,0,2,0,2,11,0,0,63,0
1162,11234,1,0,1080,911,0,1,0,1,1,0,0,0,0,0,169
1327,12679,1,0,1080,1078,1,0,0,2,0,1,0,0,2,0,0
559,5408,1,0,1080,1078,0,1,0,2,0,1,0,0,0,2,0
483,4767,1,0,1080,740,1,0,0,2,0,0,0,340,0,0,0
119,972,1,0,1080,1079,1,0,0,2,0,0,0,0,1,0,0
882,8559,1,0,1080,895,0,0,1,2,0,0,16,169,0,0,0
885,8634,1,0,1080,1077,1,0,0,2,0,1,0,0,0,3,0
115,931,1,0,1080,1075,0,1,0,1,1,0,0,0,0,0,5
613,5814,1,0,1080,698,0,0,1,2,0,0,0,382,0,0,0
1931,17906,1,0,1080,1076,0,1,0,1,1,1,0,0,4,0,0
1501,14181,1,0,1080,1079,0,1,0,1,1,0,0,0,0,0,1
1608,15008,1,0,1080,251,0,1,0,2,0,0,7,822,0,0,0
532,5210,1,0,1080,916,1,0,0,2,0,2,0,164,0,0,0
828,7894,1,0,1080,722,0,1,0,1,1,1,4,336,0,0,18
324,3086,1,0,1080,663,0,1,0,2,0,1,17,400,0,0,0
1802,16638,1,0,1080,1047,0,1,0,1,1,2,0,33,0,0,0
1261,12092,1,0,1080,956,0,0,1,2,0,0,0,124,0,0,0
945,9201,1,0,1080,1071,1,0,0,2,0,0,0,0,0,0,9
1580,14781,1,0,1080,1057,0,1,0,1,1,0,0,0,0,0,23
661,6399,1,0,1080,900,0,1,0,2,0,1,0,180,0,0,0
1316,12537,1,0,1080,692,1,0,0,2,0,0,0,388,0,0,0
1679,15502,1,0,1080,1079,0,1,0,1,1,0,0,0,1,0,0
197,1644,1,0,1080,1058,1,0,0,2,0,0,0,0,0,22,0
441,4324,1,0,1080,1062,1,0,0,1,1,0,0,18,0,0,0
1894,17601,1,0,1080,1007,1,0,0,1,1,1,0,2,30,0,41
727,6992,1,0,1080,605,1,0,0,1,1,2,0,0,475,0,0
216,1861,1,0,1080,576,0,0,1,1,1,0,0,223,281,0,0
315,2963,1,0,1080,1076,1,0,0,2,0,0,0,0,0,4,0
294,2717,1,0,1080,824,0,1,0,2,0,0,26,230,0,0,0
843,8052,1,0,1080,905,1,0,0,1,1,0,0,175,0,0,0
757,7256,1,0,1080,1075,1,0,0,1,1,0,0,0,0,5,0
1188,11441,1,0,1080,367,0,1,0,2,0,0,0,443,0,0,270
849,8113,1,0,1080,947,0,1,0,2,0,0,0,133,0,0,0
1604,14979,1,0,1080,642,0,1,0,2,0,0,0,216,73,0,149
4,41,1,0,1080,832,1,0,0,1,1,0,0,0,248,0,0
177,1535,1,0,1080,1055,0,1,0,1,1,0,25,0,0,0,0
238,2130,1,0,1080,750,1,0,0,2,0,0,0,330,0,0,0
732,7042,1,0,1080,929,0,1,0,1,1,0,1,50,100,0,0
359,3411,1,0,1080,1077,1,0,0,2,0,0,0,0,0,3,0
1369,12989,1,0,1080,924,0,0,1,2,0,0,0,156,0,0,0
942,9177,1,0,1080,901,0,1,0,2,0,1,47,132,0,0,0
254,2289,1,0,1080,922,0,0,1,2,0,1,0,158,0,0,0
1969,18249,1,0,1080,1079,1,0,0,1,1,1,1,0,0,0,0
8,85,1,0,1080,286,0,0,1,2,0,0,0,794,0,0,0
517,5041,1,0,1080,793,0,1,0,2,0,0,0,0,287,0,0
1173,11319,1,0,1080,703,0,0,1,2,0,0,0,377,0,0,0
1221,11717,1,0,1080,725,0,0,1,2,0,2,145,210,0,0,0
89,784,1,0,1080,1079,0,0,1,1,1,1,1,0,0,0,0
638,6087,1,0,1080,629,0,1,0,2,0,0,0,451,0,0,0
747,7161,1,0,1080,947,1,0,0,1,1,0,0,0,0,133,0
1725,15944,1,0,1080,1079,1,0,0,2,0,0,0,0,0,0,1
110,909,1,0,1080,1078,0,0,1,2,0,0,0,0,0,2,0
358,3403,1,0,1080,348,0,0,1,2,0,1,0,732,0,0,0
1382,13105,1,0,1080,1078,1,0,0,2,0,0,0,2,0,0,0
485,4779,1,0,1080,1076,0,0,1,1,1,0,4,0,0,0,0
1732,15993,1,0,1080,1045,1,0,0,1,1,0,0,14,0,0,21
127,1123,1,0,1080,1078,1,0,0,2,0,0,0,0,2,0,0
892,8695,1,0,1080,996,1,0,0,2,0,0,0,84,0,0,0
1090,10692,1,0,1080,1077,1,0,0,2,0,0,0,0,0,0,3
1958,18160,1,0,1080,663,0,1,0,1,1,0,0,417,0,0,0
1682,15541,1,0,1080,914,0,1,0,1,1,0,0,12,0,36,118
311,2948,1,0,1080,1079,1,0,0,1,1,0,1,0,0,0,0
491,4823,1,0,1080,1079,1,0,0,2,0,0,0,0,1,0,0
1212,11623,1,0,1080,878,1,0,0,2,0,1,49,0,153,0,0
1419,13459,1,0,1080,1071,0,0,1,2,0,1,9,0,0,0,0
649,6224,1,0,1080,964,0,0,1,2,0,0,0,116,0,0,0
1110,10888,1,0,1080,896,0,1,0,1,1,0,0,0,0,138,46
1677,15490,1,0,1080,1057,0,0,1,2,0,4,20,3,0,0,0
77,730,1,0,1080,1077,1,0,0,2,0,0,0,0,0,0,3
440,4316,1,0,1080,645,1,0,0,2,0,0,0,0,435,0,0
1950,18094,1,0,1080,928,0,1,0,1,1,1,152,0,0,0,0
1558,14614,1,0,1080,639,0,0,1,1,1,0,0,441,0,0,0
1483,14056,1,0,1080,586,0,1,0,2,0,1,0,494,0,0,0
568,5447,1,0,1080,155,0,1,0,2,0,0,0,925,0,0,0
203,1711,1,0,1080,928,0,0,1,2,0,0,0,152,0,0,0
244,2201,1,0,1080,574,0,1,0,2,0,1,0,336,170,0,0
1295,12373,1,0,1080,1078,1,0,0,1,1,0,0,2,0,0,0
562,5425,1,0,1080,943,0,1,0,2,0,0,0,137,0,0,0
320,3010,1,0,1080,833,1,0,0,1,1,0,0,0,237,0,10
1160,11228,1,0,1080,967,1,0,0,1,1,0,0,0,85,0,28
1542,14481,1,0,1080,1066,1,0,0,2,0,0,0,14,0,0,0
861,8264,1,0,1080,1075,1,0,0,2,0,0,0,5,0,0,0
919,8934,1,0,1080,1079,1,0,0,2,0,0,0,0,1,0,0
1030,10064,1,0,1080,999,0,0,1,1,1,0,0,0,81,0,0
567,5445,1,0,1080,1078,0,1,0,1,1,0,2,0,0,0,0
1478,13990,1,0,1080,762,0,0,1,1,1,0,0,233,73,0,12
1645,15265,1,0,1080,1078,1,0,0,2,0,1,2,0,0,0,0
959,9380,1,0,1080,1075,1,0,0,2,0,0,0,0,0,0,5
1275,12239,1,0,1080,1032,1,0,0,1,1,0,43,0,0,5,0
282,2576,1,0,1080,920,0,1,0,2,0,0,0,128,0,0,32
676,6561,1,0,1080,761,0,1,0,1,1,0,0,166,153,0,0
544,5336,1,0,1080,722,1,0,0,2,0,0,0,339,12,0,7
553,5380,1,0,1080,887,1,0,0,2,0,0,0,193,0,0,0
1169,11304,1,0,1080,1046,0,1,0,1,1,0,0,34,0,0,0
1046,10234,1,0,1080,1046,1,0,0,1,1,0,0,34,0,0,0
18,161,1,0,1080,563,1,0,0,1,1,0,0,491,0,0,26
261,2358,1,0,1080,908,0,0,1,2,0,0,0,172,0,0,0
1988,18391,1,0,1080,417,0,1,0,2,0,0,0,663,0,0,0
1805,16734,1,0,1080,631,0,0,1,2,0,2,0,0,449,0,0
1,16,1,0,1080,861,0,0,1,2,0,0,0,219,0,0,0
81,749,1,0,1080,792,0,1,0,2,0,0,0,288,0,0,0
297,2763,1,0,1080,1079,1,0,0,1,1,0,1,0,0,0,0
1340,12751,1,0,1080,1045,1,0,0,1,1,0,0,0,0,0,35
1744,16100,1,0,1080,524,0,0,1,2,0,0,0,441,115,0,0
951,9275,1,0,1080,928,0,1,0,2,0,0,152,0,0,0,0
612,5778,1,0,1080,922,1,0,0,2,0,1,31,94,0,0,33
1762,16280,1,0,1080,965,1,0,0,2,0,3,18,97,0,0,0
35,280,1,0,1080,1079,1,0,0,1,1,0,0,0,0,0,1
1134,11085,1,0,1080,1020,1,0,0,2,0,0,0,60,0,0,0
872,8449,1,0,1080,742,0,1,0,1,1,0,0,42,246,18,32
743,7126,1,0,1080,125,1,0,0,2,0,2,0,955,0,0,0
1165,11272,1,0,1080,1057,0,1,0,2,0,2,0,0,0,23,0
28,225,1,0,1080,721,1,0,0,2,0,0,0,359,0,0,0
720,6916,1,0,1080,481,0,0,1,1,1,0,2,0,513,0,84
1768,16329,1,0,1080,171,0,1,0,2,0,0,0,909,0,0,0
155,1390,1,0,1080,1078,0,0,1,2,0,3,0,0,2,0,0
217,1865,1,0,1080,1036,0,0,1,2,0,0,0,44,0,0,0
1822,16894,1,0,1080,1007,0,1,0,2,0,0,0,73,0,0,0
1292,12341,1,0,1080,762,0,0,1,2,0,0,0,190,0,0,128
1835,16982,1,0,1080,1077,1,0,0,9,0,0,0,3,0,0,0
243,2175,1,0,1080,592,1,0,0,1,1,0,0,488,0,0,0
995,9737,1,0,1080,1076,0,0,1,1,1,0,0,0,0,4,0
1747,16125,1,0,1080,899,1,0,0,1,1,0,0,0,0,0,181
240,2152,1,0,1080,771,0,0,1,2,0,0,72,237,0,0,0
460,4512,1,0,1080,834,1,0,0,2,0,3,0,0,0,0,246
1800,16621,1,0,1080,716,0,1,0,1,1,0,14,0,350,0,0
883,8568,1,0,1080,843,1,0,0,2,0,0,0,237,0,0,0
1387,13164,1,0,1080,1076,0,0,1,2,0,0,0,0,0,4,0
575,5481,1,0,1080,1075,1,0,0,2,0,3,5,0,0,0,0
376,3538,1,0,1080,945,1,0,0,1,1,0,0,101,34,0,0
868,8420,1,0,1080,214,1,0,0,1,1,1,0,824,0,42,0
806,7673,1,0,1080,610,0,0,1,2,0,2,0,470,0,0,0
841,8022,1,0,1080,776,0,1,0,2,0,0,0,304,0,0,0
1778,16405,1,0,1080,814,0,0,1,1,1,0,0,266,0,0,0
934,9088,1,0,1080,951,1,0,0,2,0,1,0,109,0,20,0
1356,12898,1,0,1080,675,1,0,0,2,0,0,142,263,0,0,0
1474,13962,1,0,1080,769,1,0,0,2,0,1,0,72,0,0,239
1537,14451,1,0,1080,1051,0,0,1,2,0,0,0,29,0,0,0
60,527,1,0,1080,824,1,0,0,1,1,0,163,0,93,0,0
1346,12820,1,0,1080,875,0,1,0,1,1,0,0,205,0,0,0
453,4447,1,0,1080,768,0,0,1,2,0,0,0,312,0,0,0
198,1661,1,0,1080,404,0,0,1,2,0,2,0,676,0,0,0
1787,16481,1,0,1080,1075,1,0,0,2,0,2,0,5,0,0,0
719,6892,1,0,1080,1077,1,0,0,2,0,2,0,0,0,3,0
424,4150,1,0,1080,697,0,1,0,2,0,0,0,381,2,0,0
167,1442,1,0,1080,1079,0,1,0,2,0,0,0,0,0,1,0
1287,12316,1,0,1080,1079,1,0,0,2,0,0,0,0,0,0,1
309,2924,1,0,1080,1075,0,0,1,1,1,0,0,0,0,5,0
339,3256,1,0,1080,1015,0,1,0,2,0,3,65,0,0,0,0
1060,10370,1,0,1080,938,0,1,0,2,0,1,15,122,0,0,5
496,4868,1,0,1080,329,0,0,1,2,0,3,0,543,208,0,0
316,2964,1,0,1080,737,1,0,0,2,0,0,0,312,31,0,0
1615,15045,1,0,1080,1078,0,0,1,1,1,0,0,2,0,0,0
305,2908,1,0,1080,1076,1,0,0,2,0,0,4,0,0,0,0
215,1852,1,0,1080,1075,0,0,1,2,0,0,0,0,0,5,0
1290,12327,1,0,1080,1066,1,0,0,2,0,2,9,0,0,5,0
293,2693,1,0,1080,637,1,0,0,2,0,0,0,443,0,0,0
845,8076,1,0,1080,1077,0,0,1,2,0,0,0,0,0,3,0
237,2123,1,0,1080,646,0,1,0,2,0,3,0,0,434,0,0
1376,13052,1,0,1080,441,0,1,0,2,0,2,0,639,0,0,0
916,8904,1,0,1080,459,0,1,0,2,0,2,0,563,58,0,0
78,734,1,0,1080,838,0,0,1,1,1,0,6,201,35,0,0
847,8096,1,0,1080,1075,0,1,0,2,0,0,0,0,5,0,0
1622,15097,1,0,1080,971,0,0,1,2,0,0,0,109,0,0,0
889,8669,1,0,1080,1011,1,0,0,1,1,0,0,0,0,0,69
1885,17515,1,0,1080,1077,1,0,0,2,0,2,0,0,0,3,0
468,4588,1,0,1080,307,1,0,0,2,0,0,0,669,104,0,0
255,2295,1,0,1080,1076,0,0,1,1,1,0,4,0,0,0,0
1318,12555,1,0,1080,196,1,0,0,2,0,3,0,884,0,0,0
412,4043,1,0,1080,687,1,0,0,1,1,0,0,0,376,0,17
1026,10005,1,0,1080,735,0,0,1,2,0,0,3,342,0,0,0
1887,17529,1,0,1080,1078,1,0,0,1,1,0,2,0,0,0,0
527,5125,1,0,1080,1079,0,0,1,1,1,0,0,1,0,0,0
1978,18309,1,0,1080,597,0,0,1,2,0,0,0,483,0,0,0
1696,15639,1,0,1080,637,1,0,0,2,0,0,0,425,18,0,0
595,5612,1,0,1080,1079,1,0,0,1,1,0,0,0,0,1,0
1552,14566,1,0,1080,630,0,1,0,2,0,0,0,167,0,0,283
395,3869,1,0,1080,976,0,1,0,2,0,0,0,0,0,0,104
1131,11062,1,0,1080,1075,1,0,0,1,1,0,0,5,0,0,0
313,2961,1,0,1080,894,0,1,0,1,1,0,0,186,0,0,0
1842,17070,1,0,1080,648,0,0,1,2,0,2,317,115,0,0,0
427,4176,1,0,1080,1079,0,1,0,2,0,0,1,0,0,0,0
500,4886,1,0,1080,1075,1,0,0,2,0,0,0,0,5,0,0
1603,14978,1,0,1080,844,0,1,0,2,0,0,0,236,0,0,0
622,5864,1,0,1080,841,0,0,1,2,0,0,0,13,226,0,0
1167,11282,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
1076,10582,1,0,1080,885,0,1,0,1,1,0,0,195,0,0,0
1148,11146,1,0,1080,440,0,0,1,2,0,0,0,640,0,0,0
1497,14168,1,0,1080,754,0,1,0,1,1,0,0,0,326,0,0
1520,14336,1,0,1080,794,1,0,0,2,0,3,0,73,213,0,0
871,8444,1,0,1080,1075,0,1,0,2,0,1,0,0,5,0,0
865,8334,1,0,1080,1078,0,1,0,2,0,0,0,2,0,0,0
1034,10127,1,0,1080,1040,1,0,0,1,1,2,0,40,0,0,0
1070,10469,1,0,1080,277,0,1,0,1,1,0,0,0,803,0,0
1373,13038,1,0,1080,932,1,0,0,1,1,2,0,148,0,0,0
800,7638,1,0,1080,841,0,0,1,2,0,1,0,172,18,21,28
1121,10993,1,0,1080,863,1,0,0,2,0,2,0,195,22,0,0
97,831,1,0,1080,892,0,0,1,1,1,0,0,0,188,0,0
1409,13352,1,0,1080,745,0,1,0,2,0,2,0,157,0,0,178
1050,10259,1,0,1080,1050,1,0,0,2,0,0,30,0,0,0,0
548,5349,1,0,1080,479,1,0,0,2,0,2,0,601,0,0,0
1493,14154,1,0,1080,477,1,0,0,1,1,0,0,603,0,0,0
1053,10283,1,0,1080,825,0,0,1,2,0,0,0,255,0,0,0
1874,17434,1,0,1080,975,0,0,1,1,1,0,0,105,0,0,0
1813,16840,1,0,1080,887,1,0,0,2,0,0,0,193,0,0,0
42,385,1,0,1080,1012,0,1,0,1,1,0,39,29,0,0,0
451,4423,1,0,1080,1016,0,0,1,2,0,0,0,64,0,0,0
1012,9871,1,0,1080,911,0,1,0,1,1,0,0,25,144,0,0
1184,11410,1,0,1080,502,0,1,0,2,0,0,0,362,199,0,17
53,441,1,0,1080,940,1,0,0,2,0,0,0,140,0,0,0
1694,15618,1,0,1080,822,0,0,1,2,0,1,0,258,0,0,0
260,2354,1,0,1080,809,0,0,1,1,1,0,0,0,271,0,0
1433,13619,1,0,1080,569,1,0,0,2,0,2,0,511,0,0,0
1908,17720,1,0,1080,505,1,0,0,2,0,0,0,575,0,0,0
643,6165,1,0,1080,453,0,0,1,2,0,0,0,627,0,0,0
854,8174,1,0,1080,944,1,0,0,2,0,3,0,112,0,0,24
1268,12160,1,0,1080,316,1,0,0,2,0,0,0,764,0,0,0
1338,12742,1,0,1080,570,0,0,1,2,0,0,9,501,0,0,0
390,3789,1,0,1080,1077,1,0,0,2,0,0,0,0,3,0,0
1187,11425,1,0,1080,1076,0,1,0,2,0,1,0,0,0,0,4
319,3002,1,0,1080,1077,1,0,0,2,0,0,0,0,0,0,3
570,5465,1,0,1080,1078,1,0,0,2,0,0,0,0,0,0,2
1276,12257,1,0,1080,842,1,0,0,2,0,1,0,238,0,0,0
1082,10625,1,0,1080,959,1,0,0,1,1,0,0,0,121,0,0
799,7626,1,0,1080,1075,0,1,0,2,0,3,0,0,0,0,5
159,1427,1,0,1080,1079,0,1,0,1,1,0,0,0,1,0,0
286,2649,1,0,1080,150,1,0,0,2,0,2,0,0,930,0,0
1927,17886,1,0,1080,1075,0,0,1,2,0,0,0,5,0,0,0
1109,10871,1,0,1080,1065,1,0,0,2,0,2,0,15,0,0,0
737,7065,1,0,1080,974,0,1,0,2,0,2,0,99,0,0,7
1760,16246,1,0,1080,708,0,0,1,2,0,2,0,243,0,0,129
463,4551,1,0,1080,1079,1,0,0,2,0,0,0,0,0,1,0
560,5409,1,0,1080,885,0,1,0,1,1,1,0,12,0,125,58
1139,11105,1,0,1080,1077,1,0,0,2,0,0,3,0,0,0,0
1306,12449,1,0,1080,880,0,1,0,1,1,0,0,200,0,0,0
634,6043,1,0,1080,911,1,0,0,2,0,2,0,169,0,0,0
631,6007,1,0,1080,1075,1,0,0,2,0,2,0,0,0,5,0
325,3101,1,0,1080,1079,1,0,0,1,1,0,0,0,1,0,0
636,6069,1,0,1080,641,1,0,0,2,0,1,52,131,256,0,0
1540,14465,1,0,1080,1041,0,1,0,1,1,0,0,39,0,0,0
809,7695,1,0,1080,1074,1,0,0,2,0,0,0,6,0,0,0
328,3141,1,0,1080,399,0,1,0,2,0,0,0,501,180,0,0
1532,14426,1,0,1080,720,1,0,0,2,0,3,0,7,353,0,0
1629,15130,1,0,1080,1076,1,0,0,2,0,0,0,0,0,4,0
749,7190,1,0,1080,1032,0,1,0,2,0,0,0,48,0,0,0
1429,13598,1,0,1080,1052,0,1,0,2,0,0,0,28,0,0,0
1626,15112,1,0,1080,868,1,0,0,2,0,0,93,113,0,0,6
