ID,uno,sero,rural,urban,b51q11,Accomod,FandB,Transp,Shp,Recr,fr_fem,hinc20k,stlt3,st410,stgt10,bud
12363,1,0,0,1,3,0,0,2300,0,0,0.5,0,1,0,0,100000
10848,1,0,0,1,2,1300,3100,2000,2500,0,0,1,1,0,0,100000
12481,1,0,0,1,15,0,700,2000,0,0,0.5,1,0,0,1,100000
6739,1,0,0,1,7,4200,2900,1400,1700,0,0,0,0,1,0,100000
9689,1,0,0,1,1,3200,200,960,1000,0,0.6,0,1,0,0,100000
4162,1,0,1,0,3,0,600,1020,1500,300,0.666666667,0,1,0,0,100000
12605,1,0,0,1,16,0,400,1730,0,0,0,0,0,0,1,100000
1921,1,0,1,0,3,500,3000,460,900,0,0,1,1,0,0,100000
15855,1,0,0,1,1,6000,1100,2200,1600,0,0.5,0,1,0,0,100000
14278,1,0,0,1,2,1100,1000,650,3100,0,0.666666667,1,1,0,0,100000
7971,1,0,0,1,6,0,2000,1590,300,0,0.333333333,0,0,1,0,100000
12734,1,0,0,1,4,4500,900,3030,1700,0,0.333333333,0,0,1,0,100000
5495,1,0,0,1,2,1300,5100,1000,300,0,0.25,1,1,0,0,100000
4051,1,0,1,0,2,600,900,560,600,0,0.5,1,1,0,0,100000
9940,1,0,0,1,6,0,200,1000,900,0,1,0,0,1,0,100000
9641,1,0,0,1,6,600,1500,1650,600,0,0.5,1,0,1,0,100000
15338,1,0,0,1,3,400,100,800,2200,0,0.5,0,1,0,0,100000
15218,1,0,0,1,2,100,500,3000,500,0,0.6,0,1,0,0,100000
7520,1,0,0,1,2,600,1900,400,6200,0,0.5,0,1,0,0,100000
11174,1,0,0,1,4,0,100,7000,1000,0,0.333333333,0,0,1,0,100000
4347,1,0,1,0,4,0,0,221,0,0,0.5,0,0,1,0,100000
2141,1,0,1,0,10,0,400,1000,19400,0,0.333333333,0,0,1,0,100000
13072,1,0,0,1,3,3700,4400,1890,4000,300,0.666666667,0,1,0,0,100000
6862,1,0,0,1,24,0,0,881,0,0,0,0,0,0,1,100000
7159,1,0,0,1,3,500,4800,3500,500,0,0.625,1,1,0,0,100000
12719,1,0,0,1,4,400,1100,1875,100,0,0,0,0,1,0,100000
295,1,0,1,0,7,0,200,750,400,0,0,0,0,1,0,100000
5529,1,0,0,1,2,500,900,1400,300,0,0.333333333,1,1,0,0,100000
10450,1,0,0,1,4,2800,1700,9500,600,0,0.2,1,0,1,0,100000
14825,1,0,1,0,2,34000,400,9000,1300,0,0.5,0,1,0,0,100000
2288,1,0,1,0,2,500,1300,3400,500,300,0,0,1,0,0,100000
5375,1,0,0,1,7,0,2000,6680,7700,0,0.5,0,0,1,0,100000
14575,1,0,1,0,7,0,900,350,2700,0,1,0,0,1,0,100000
9882,1,0,0,1,10,0,0,910,200,0,1,0,0,1,0,100000
10212,1,0,0,1,4,0,100,2500,0,0,0.25,0,0,1,0,100000
7797,1,0,0,1,5,1200,700,510,1000,0,0.333333333,0,0,1,0,100000
3962,1,0,1,0,2,0,200,100,600,0,0,0,1,0,0,100000
9064,1,0,0,1,2,1200,900,3630,1000,0,0.5,0,1,0,0,100000
10754,1,0,0,1,2,0,800,3000,400,0,0.5,0,1,0,0,100000
2462,1,0,1,0,3,2200,400,1000,1000,100,0,0,1,0,0,100000
9820,1,0,0,1,4,2100,2700,2700,1100,0,0.5,0,0,1,0,100000
14678,1,0,1,0,1,0,0,300,0,0,0.666666667,0,1,0,0,100000
6292,1,0,0,1,8,900,400,1100,1800,0,0,0,0,1,0,100000
439,1,0,1,0,4,0,600,70,1000,0,0,0,0,1,0,100000
9207,1,0,0,1,5,2700,500,7600,1000,200,0.6,0,0,1,0,100000
9196,1,0,0,1,2,100,1700,295,800,0,0,0,1,0,0,100000
1140,1,0,1,0,30,0,0,1550,3900,0,1,0,0,0,1,100000
3021,1,0,1,0,3,0,0,3080,0,0,0.5,0,1,0,0,100000
9867,1,0,0,1,20,0,0,3360,0,0,0.25,0,0,0,1,100000
8568,1,0,0,1,5,0,2600,7480,500,600,0.666666667,0,0,1,0,100000
4149,1,0,1,0,3,1100,0,440,0,0,0.5,0,1,0,0,100000
15365,1,0,0,1,30,25600,5200,480,6500,0,0.5,1,0,0,1,100000
3658,1,0,1,0,4,0,2100,200,600,0,0.5,0,0,1,0,100000
2096,1,0,1,0,3,600,200,1060,4600,0,0.5,0,1,0,0,100000
13397,1,0,0,1,10,6400,1700,13000,3000,800,0.571428571,0,0,1,0,100000
1561,1,0,1,0,2,0,0,450,400,0,0.5,0,1,0,0,100000
9479,1,0,0,1,2,0,0,1775,400,0,0.5,1,1,0,0,100000
14334,1,0,0,1,1,500,400,350,1600,0,1,0,1,0,0,100000
2848,1,0,1,0,6,0,0,100,100,2400,0.5,0,0,1,0,100000
15713,1,0,0,1,2,300,400,2000,2200,0,0,0,1,0,0,100000
2826,1,0,1,0,4,0,1600,190,2600,200,0.666666667,0,0,1,0,100000
3965,1,0,1,0,5,0,400,110,700,0,0.333333333,0,0,1,0,100000
5967,1,0,0,1,2,2200,5000,672,3000,0,0.333333333,1,1,0,0,100000
4554,1,0,1,0,10,0,800,64,600,0,1,0,0,1,0,100000
5474,1,0,0,1,2,2000,1700,5000,1800,0,0.75,1,1,0,0,100000
8937,1,0,0,1,12,0,1300,4700,700,0,0.333333333,0,0,0,1,100000
14215,1,0,0,1,2,9000,600,175,3800,0,0,0,1,0,0,100000
9100,1,0,0,1,1,3500,3400,3000,4500,0,0,1,1,0,0,100000
15313,1,0,0,1,15,1300,1700,7000,2800,0,0.25,0,0,0,1,100000
9516,1,0,0,1,11,0,300,1450,400,0,0.4,0,0,0,1,100000
13682,1,0,0,1,1,300,100,160,0,0,0.25,0,1,0,0,100000
6932,1,0,0,1,3,1300,500,4900,2200,0,1,1,1,0,0,100000
11675,1,0,0,1,1,1700,2500,2000,400,0,0.666666667,1,1,0,0,100000
14563,1,0,1,0,4,0,0,120,300,0,0.333333333,0,0,1,0,100000
6738,1,0,0,1,4,6400,1600,3100,500,0,0.25,0,0,1,0,100000
8959,1,0,0,1,8,2200,4200,3400,6000,100,1,1,0,1,0,100000
1439,1,0,1,0,8,0,100,80,0,0,0.666666667,0,0,1,0,100000
6020,1,0,0,1,6,700,1000,6000,800,0,0.5,0,0,1,0,100000
14198,1,0,0,1,4,200,1300,2886,3900,0,0.666666667,1,0,1,0,100000
8469,1,0,0,1,28,13700,1200,6500,12800,1200,0.5,0,0,0,1,100000
11130,1,0,0,1,2,3300,4400,720,1300,0,1,0,1,0,0,100000
3081,1,0,1,0,15,0,2800,2820,1400,0,0.666666667,0,0,0,1,100000
2909,1,0,1,0,4,0,100,1650,1100,0,0.666666667,0,0,1,0,100000
15122,1,0,0,1,6,0,1400,12000,2500,0,0.5,1,0,1,0,100000
8954,1,0,0,1,2,0,0,700,0,0,0.5,0,1,0,0,100000
699,1,0,1,0,4,0,800,2950,800,0,1,0,0,1,0,100000
10159,1,0,0,1,7,16000,600,2240,1600,0,0.75,0,0,1,0,100000
244,1,0,1,0,2,500,500,1640,1300,0,0.5,0,1,0,0,100000
8771,1,0,0,1,40,0,1200,3120,6000,0,0.75,0,0,0,1,100000
12983,1,0,0,1,5,0,2000,5300,9900,0,0,0,0,1,0,100000
4267,1,0,1,0,4,0,200,2500,1700,0,0.5,0,0,1,0,100000
15844,1,0,0,1,1,900,1200,830,1600,100,0,0,1,0,0,100000
11442,1,0,0,1,3,1400,500,1680,1600,0,0.5,1,1,0,0,100000
7321,1,0,0,1,5,0,500,3000,1300,0,0.333333333,0,0,1,0,100000
13646,1,0,0,1,2,1200,1800,784,1400,0,0,0,1,0,0,100000
12920,1,0,0,1,6,0,1100,990,300,0,1,0,0,1,0,100000
